business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
68159,Tower Burger,729 PORTOLA Dr,San Francisco,CA,94127,37.744127,-122.453593,POINT (-122.453593 37.744127),,68159_20170913,09/13/2017 12:00:00 AM,,Routine - Unscheduled,68159_20170913_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,40,7,4,9,59,41
32702,Cafe La Vie,514 Octavia St,San Francisco,CA,94102,37.776924,-122.424666,POINT (-122.424666 37.776924),,32702_20181119,11/19/2018 12:00:00 AM,,Routine - Unscheduled,32702_20181119_103131,Moderate risk vermin infestation,Moderate Risk,10,9,11,7,28852,9
81357,Bon Appetit Management Co (9th Floor),685 Market St 520,San Francisco,CA,,,,,14155612862,81357_20190418,04/18/2019 12:00:00 AM,,Routine - Unscheduled,81357_20190418_103133,Foods not protected from contamination,Moderate Risk,,,,,,
68763,Kichi Grill,835 Market St FE#9,San Francisco,CA,94103,37.785014,-122.40664,POINT (-122.40664 37.785014),,68763_20180718,07/18/2018 12:00:00 AM,,Routine - Unscheduled,68763_20180718_103144,Unapproved or unmaintained equipment or utensils,Low Risk,34,2,9,12,28853,34
7407,TRADER JOE'S,555 09th St,San Francisco,CA,94103,37.774722,-122.406761,POINT (-122.406761 37.774722),,7407_20180510,05/10/2018 12:00:00 AM,,Routine - Unscheduled,7407_20180510_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,34,2,9,14,28853,34
64814,My Ivy Corp.,1901 DIVISADERO St,San Francisco,CA,94115,37.787323,-122.440323,POINT (-122.440323 37.787323),,64814_20190114,01/14/2019 12:00:00 AM,,Routine - Unscheduled,64814_20190114_103139,Improper food storage,Low Risk,27,6,1,13,29490,30
68189,Silverstone Cafe,3278 24th St,San Francisco,CA,94110,37.752308,-122.417962,POINT (-122.417962 37.752308),,68189_20180510,05/10/2018 12:00:00 AM,,Routine - Unscheduled,68189_20180510_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,19,4,7,2,28859,20
63646,SFDH - Harry Denton's Starlight Room,450 Powell St 21st Floor,San Francisco,CA,94108,37.788782,-122.408439,POINT (-122.408439 37.788782),14155397755,63646_20180503,05/03/2018 12:00:00 AM,,Routine - Unscheduled,63646_20180503_103144,Unapproved or unmaintained equipment or utensils,Low Risk,6,1,10,5,28852,8
40001,Nopalito,306 Broderick St,San Francisco,CA,94117,37.773348,-122.439147,POINT (-122.439147 37.773348),,40001_20190419,04/19/2019 12:00:00 AM,,Routine - Unscheduled,40001_20190419_103109,Unclean or unsanitary food contact surfaces,High Risk,10,5,11,15,29492,9
66990,Bai Som Thai Kitchen,2121 CLEMENT St,San Francisco,CA,94121,37.782103,-122.482089,POINT (-122.482089 37.782103),,66990_20180717,07/17/2018 12:00:00 AM,,Routine - Unscheduled,66990_20180717_103120,Moderate risk food holding temperature,Moderate Risk,26,6,2,11,55,29
1692,Plouf,40 Belden Pl,San Francisco,CA,94104,37.791318,-122.403757,POINT (-122.403757 37.791318),,1692_20181030,10/30/2018 12:00:00 AM,,Routine - Unscheduled,1692_20181030_103157,Food safety certificate or food handler card not available,Low Risk,6,1,10,4,28854,8
62597,J J Fish & Chicken,5100 03rd St,San Francisco,CA,94124,37.732443,-122.391682,POINT (-122.391682 37.732443),,62597_20190410,04/10/2019 12:00:00 AM,,Routine - Unscheduled,62597_20190410_103161,Low risk vermin infestation,Low Risk,1,3,8,10,58,1
62578,New Chef Hung's Restaurant,823 Clay St,San Francisco,CA,94108,37.794193,-122.406677,POINT (-122.406677 37.794193),14155396883,62578_20190111,01/11/2019 12:00:00 AM,,Reinspection/Followup,62578_20190111_103129,Insufficient hot water or running water,Moderate Risk,4,1,10,3,28857,6
38611,Sausalito Cafe #1,100 01st St 160,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,38611_20170531,05/31/2017 12:00:00 AM,,New Construction,,,,6,2,9,6,28855,8
85144,Pressed Juicery,845 Market St #FE13B,San Francisco,CA,94103,,,,,85144_20190501,05/01/2019 12:00:00 AM,,Routine - Unscheduled,85144_20190501_103156,Permit license or inspection report not posted,Low Risk,,,,,,
3550,Noah's New York Bagels #2113,100 Bush St #102,San Francisco,CA,94104,37.791348,-122.399834,POINT (-122.399834 37.791348),,3550_20170807,08/07/2017 12:00:00 AM,,Routine - Unscheduled,3550_20170807_103150,Improper or defective plumbing,Low Risk,6,1,10,4,28854,8
1508,Nonna Rose Restaurant,Foot of Taylor St #7,San Francisco,CA,94133,37.795202,-122.413169,POINT (-122.413169 37.795202),,1508_20190416,04/16/2019 12:00:00 AM,,Routine - Unscheduled,1508_20190416_103120,Moderate risk food holding temperature,Moderate Risk,21,1,10,3,28857,21
64938,Xpress Market,498 O'Farrell St,San Francisco,CA,94102,37.785861,-122.412954,POINT (-122.412954 37.785861),14155923063,64938_20170125,01/25/2017 12:00:00 AM,,Routine - Unscheduled,64938_20170125_103123,Food in poor condition,Moderate Risk,36,10,9,5,28852,36
4817,BIG SAVE MARKET,5001 03rd St,San Francisco,CA,94124,37.733019,-122.391239,POINT (-122.391239 37.733019),,4817_20170119,01/19/2017 12:00:00 AM,,Routine - Unscheduled,4817_20170119_103131,Moderate risk vermin infestation,Moderate Risk,1,3,8,10,58,1
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,San Francisco,CA,94112,37.727337,-122.45245,POINT (-122.45245 37.727337),14155588200,5925_20170131,01/31/2017 12:00:00 AM,,Routine - Unscheduled,5925_20170131_103130,Inadequate sewage or wastewater disposal,Moderate Risk,40,7,4,9,28861,41
3121,Le Central Bistro Corp,453 Bush St,San Francisco,CA,94108,37.790603,-122.405038,POINT (-122.405038 37.790603),,3121_20190219,02/19/2019 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,5,28857,8
35786,Subway #33355,750 FONT Blvd,San Francisco,CA,94132,37.723054,-122.483612,POINT (-122.483612 37.723054),,35786_20190319,03/19/2019 12:00:00 AM,,Routine - Unscheduled,35786_20190319_103157,Food safety certificate or food handler card not available,Low Risk,14,8,4,1,64,16
1632,SWEET CHINITO,3100 MISSION St,San Francisco,CA,94110,37.748164,-122.418241,POINT (-122.418241 37.748164),,1632_20170314,03/14/2017 12:00:00 AM,,Routine - Unscheduled,1632_20170314_103161,Low risk vermin infestation,Low Risk,2,4,7,2,28859,2
10131,Cybelle's Front Room,1385 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,POINT (-122.48591 37.758941),,10131_20180201,02/01/2018 12:00:00 AM,,Routine - Unscheduled,10131_20180201_103154,Unclean or degraded floors walls or ceilings,Low Risk,35,8,3,1,56,35
2189,PRINCESS BAKERY,4617 MISSION St,San Francisco,CA,94112,37.724422,-122.434985,POINT (-122.434985 37.724422),,2189_20190226,02/26/2019 12:00:00 AM,,Routine - Unscheduled,2189_20190226_103144,Unapproved or unmaintained equipment or utensils,Low Risk,5,7,6,9,28861,7
2899,Public House/Mijita,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,37.778382,-122.391151,POINT (-122.391151 37.778382),,2899_20190404,04/04/2019 12:00:00 AM,,Routine - Unscheduled,2899_20190404_103127,Noncompliance with HAACP plan or variance,Moderate Risk,20,2,9,6,28856,4
1509,CLUB WAZIEMA,543 DIVISADERO St,San Francisco,CA,94117,37.774674,-122.437764,POINT (-122.437764 37.774674),,1509_20180417,04/17/2018 12:00:00 AM,,Routine - Unscheduled,1509_20180417_103129,Insufficient hot water or running water,Moderate Risk,10,5,11,15,29492,9
1973,MY FAVORITE CAFE,2110 CLEMENT St,San Francisco,CA,94121,37.782169,-122.481942,POINT (-122.481942 37.782169),,1973_20190517,05/17/2019 12:00:00 AM,,Routine - Unscheduled,1973_20190517_103142,Unclean nonfood contact surfaces,Low Risk,26,6,2,11,55,29
69792,Samiramis Imports,2990 MISSION St,San Francisco,CA,94110,37.74923,-122.418224,POINT (-122.418224 37.74923),14155826555,69792_20161110,11/10/2016 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
59833,Manhattan Hub Inc,343 Sansome St Suite 140,San Francisco,CA,94104,37.793693,-122.401194,POINT (-122.401194 37.793693),,59833_20170126,01/26/2017 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,4,28860,8
64195,Golden Gate Indian Cuisine & Pizza,1388 C 46th Ave,San Francisco,CA,94122,37.758941,-122.48591,POINT (-122.48591 37.758941),,64195_20161024,10/24/2016 12:00:00 AM,,Routine - Unscheduled,64195_20161024_103144,Unapproved or unmaintained equipment or utensils,Low Risk,35,8,3,1,56,35
64501,Canchola's Bar,3775 MISSION St,San Francisco,CA,94110,37.736323,-122.42428,POINT (-122.42428 37.736323),,64501_20190411,04/11/2019 12:00:00 AM,,Routine - Unscheduled,64501_20190411_103142,Unclean nonfood contact surfaces,Low Risk,2,7,7,2,28859,2
36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,36513_20170901,09/01/2017 12:00:00 AM,,Complaint,,,,6,2,9,6,28855,8
2066,Thai Spice Restaurant,1730 Polk St,San Francisco,CA,94109,37.792677,-122.421036,POINT (-122.421036 37.792677),,2066_20180307,03/07/2018 12:00:00 AM,,Routine - Unscheduled,2066_20180307_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,32,9,10,13,28858,32
2334,LA PAZ RESTAURANT,1028 POTRERO Ave,San Francisco,CA,94110,37.755693,-122.40665,POINT (-122.40665 37.755693),,2334_20190509,05/09/2019 12:00:00 AM,,Routine - Unscheduled,2334_20190509_103157,Food safety certificate or food handler card not available,Low Risk,19,4,7,10,28859,20
2933,Castagnola's Restaurant,286 Jefferson St,San Francisco,CA,94133,37.808098,-122.417194,POINT (-122.417194 37.808098),,2933_20180208,02/08/2018 12:00:00 AM,,Routine - Unscheduled,2933_20180208_103105,Improper cooling methods,High Risk,23,1,10,,308,23
34662,Horizon Restaurant,498 Broadway St,San Francisco,CA,94133,37.798088,-122.405368,POINT (-122.405368 37.798088),,34662_20161028,10/28/2016 12:00:00 AM,,Routine - Unscheduled,34662_20161028_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,23,1,10,3,308,23
35828,A1 Geneva Bakery,959 GENEVA Ave,San Francisco,CA,94112,37.715986,-122.440039,POINT (-122.440039 37.715986),,35828_20171031,10/31/2017 12:00:00 AM,,Routine - Unscheduled,35828_20171031_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,5,7,6,9,28861,7
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,POINT (-122.419475 37.762527),14155864138,2649_20180418,04/18/2018 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,8,28859,20
703,THEM KY RESTAURANT,717 ELLIS St,San Francisco,CA,94109,37.784193,-122.417967,POINT (-122.417967 37.784193),,703_20180417,04/17/2018 12:00:00 AM,,Routine - Unscheduled,703_20180417_103133,Foods not protected from contamination,Moderate Risk,36,9,9,7,28858,36
99,J & M A-1 CAFE RESTAURANT LLC,779 Clay St,San Francisco,CA,94108,37.794293,-122.405967,POINT (-122.405967 37.794293),,99_20171207,12/07/2017 12:00:00 AM,,Routine - Unscheduled,99_20171207_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,1,10,3,28857,6
66362,Coffee To The People,1206 Masonic Ave,San Francisco,CA,94117,37.769999,-122.445267,POINT (-122.445267 37.769999),,66362_20180521,05/21/2018 12:00:00 AM,,Routine - Unscheduled,66362_20180521_103144,Unapproved or unmaintained equipment or utensils,Low Risk,9,5,11,15,29492,3
61989,Osha Thai Restaurant & Lounge,311 03rd St,San Francisco,CA,94107,37.783662,-122.398704,POINT (-122.398704 37.783662),14155896742,61989_20170627,06/27/2017 12:00:00 AM,,Routine - Unscheduled,61989_20170627_103103,High risk food holding temperature,High Risk,6,2,9,6,28856,8
744,Cafe Bellini,865 MARKET St C45,San Francisco,CA,94103,37.784317,-122.407563,POINT (-122.407563 37.784317),14155341075,744_20190204,02/04/2019 12:00:00 AM,,Routine - Unscheduled,744_20190204_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,34,2,9,12,28853,34
4678,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,POINT (-122.468635 37.781139),,4678_20171020,10/20/2017 12:00:00 AM,,Routine - Unscheduled,4678_20171020_103131,Moderate risk vermin infestation,Moderate Risk,11,6,2,11,54,11
4959,THAT'S IT MARKET,2699 Mission St,San Francisco,CA,94110,37.753973,-122.418576,POINT (-122.418576 37.753973),14155289833,4959_20161228,12/28/2016 12:00:00 AM,,Routine - Unscheduled,4959_20161228_103139,Improper food storage,Low Risk,19,4,7,2,28859,20
1003,RINCON PERUANO RESTAURANT,3364 26th St,San Francisco,CA,94110,37.749128,-122.417402,POINT (-122.417402 37.749128),14155897712,1003_20190313,03/13/2019 12:00:00 AM,,Routine - Unscheduled,1003_20190313_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,19,4,7,2,28859,20
194,BAYSIDE COFFEE SHOP,2011 BAYSHORE Blvd,San Francisco,CA,94134,37.715126,-122.398901,POINT (-122.398901 37.715126),14155462023,194_20171017,10/17/2017 12:00:00 AM,,Reinspection/Followup,,,,1,3,8,10,309,1
5952,IMMACULATE CONCPTION ACADEMY,3625 24th St,San Francisco,CA,94110,37.751923,-122.423558,POINT (-122.423558 37.751923),14155822052,5952_20181019,10/19/2018 12:00:00 AM,,Routine - Unscheduled,5952_20181019_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,19,4,5,2,28859,20
884,House of Nanking,919 Kearny St,San Francisco,CA,94133,37.796463,-122.405224,POINT (-122.405224 37.796463),,884_20161005,10/05/2016 12:00:00 AM,,Routine - Unscheduled,884_20161005_103157,Food safety certificate or food handler card not available,Low Risk,4,1,10,3,308,6
95215,95215  Carvery Cart,"24 Willie Mays Plaza  Club Lvl, Sect 232",San Francisco,CA,94107,,,,,95215_20190412,04/12/2019 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
2768,Starbucks Coffee,442 Geary St,San Francisco,CA,94102,37.787131,-122.410585,POINT (-122.410585 37.787131),,2768_20170217,02/17/2017 12:00:00 AM,,Routine - Unscheduled,,,,36,1,10,5,28852,36
10990,Tak Kee Lee Restaurant,2435 Noriega St,San Francisco,CA,94122,37.753623,-122.489929,POINT (-122.489929 37.753623),,10990_20161118,11/18/2016 12:00:00 AM,,Reinspection/Followup,,,,35,8,3,1,56,35
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,POINT (-122.417754 37.784741),,69799_20181010,10/10/2018 12:00:00 AM,,Reinspection/Followup,,,,36,9,9,7,28858,36
61136,Lou's Cafe,5017 Geary Blvd,San Francisco,CA,94118,37.780543,-122.473129,POINT (-122.473129 37.780543),,61136_20180813,08/13/2018 12:00:00 AM,,Routine - Unscheduled,61136_20180813_103139,Improper food storage,Low Risk,26,6,2,11,54,29
38929,Jelly Donut,3198 24th St,San Francisco,CA,94110,37.752439,-122.41625,POINT (-122.41625 37.752439),,38929_20190226,02/26/2019 12:00:00 AM,,Routine - Unscheduled,38929_20190226_103156,Permit license or inspection report not posted,Low Risk,19,4,7,2,28859,20
24025,Kabuki Cinema Balcony Bar,1881 Post St Level 3,San Francisco,CA,94115,37.785183,-122.432697,POINT (-122.432697 37.785183),,24025_20180817,08/17/2018 12:00:00 AM,,Routine - Unscheduled,24025_20180817_103156,Permit license or inspection report not posted,Low Risk,13,9,11,13,29490,15
36571,Pagan Restaurant,3199 CLEMENT St,San Francisco,CA,94121,37.781558,-122.493393,POINT (-122.493393 37.781558),,36571_20161028,10/28/2016 12:00:00 AM,,Routine - Unscheduled,36571_20161028_103142,Unclean nonfood contact surfaces,Low Risk,26,6,2,11,55,29
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,37.782993,-122.462709,POINT (-122.462709 37.782993),14155754259,4643_20180109,01/09/2018 12:00:00 AM,,Routine - Unscheduled,4643_20180109_103147,Inadequate ventilation or lighting,Low Risk,11,6,2,11,54,11
2359,LA TRAVIATA,2854 MISSION St,San Francisco,CA,94110,37.751296,-122.418414,POINT (-122.418414 37.751296),14155280500,2359_20170707,07/07/2017 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
32654,Double Play Bar & Grill,2401 16th St,San Francisco,CA,94103,37.765553,-122.410779,POINT (-122.410779 37.765553),,32654_20171003,10/03/2017 12:00:00 AM,,Routine - Unscheduled,32654_20171003_103154,Unclean or degraded floors walls or ceilings,Low Risk,19,4,7,8,28859,20
65425,Panda Express,500 Parnassus Ave J Level,San Francisco,CA,94143,37.763473,-122.458202,POINT (-122.458202 37.763473),,65425_20171121,11/21/2017 12:00:00 AM,,Routine - Unscheduled,,,,12,5,11,15,56,14
36024,R. Image Market,2898 Folsom St,San Francisco,CA,94110,37.750967,-122.414014,POINT (-122.414014 37.750967),,36024_20161017,10/17/2016 12:00:00 AM,,Routine - Unscheduled,36024_20161017_103139,Improper food storage,Low Risk,19,4,7,2,28859,20
35659,77 Chinese Cuisine,77 Battery St,San Francisco,CA,94111,37.791984,-122.399754,POINT (-122.399754 37.791984),,35659_20181015,10/15/2018 12:00:00 AM,,Routine - Unscheduled,35659_20181015_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,6,1,10,4,28854,8
37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,POINT (-122.46648 37.782576),14155229165,37060_20171205,12/05/2017 12:00:00 AM,,Routine - Unscheduled,37060_20171205_103147,Inadequate ventilation or lighting,Low Risk,11,6,2,11,54,11
33747,Pier 23 Cafe Inc,Pier 23,San Francisco,CA,94111,37.802673,-122.400867,POINT (-122.400867 37.802673),,33747_20190307,03/07/2019 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,3,28860,8
10931,ROYAL GROUND COFFEE,3101 Geary Blvd,San Francisco,CA,94118,37.781736,-122.452151,POINT (-122.452151 37.781736),,10931_20180117,01/17/2018 12:00:00 AM,,Routine - Unscheduled,10931_20180117_103157,Food safety certificate or food handler card not available,Low Risk,16,6,2,15,54,18
65382,Manna,845 Irving St,San Francisco,CA,94122,37.763983,-122.46709,POINT (-122.46709 37.763983),,65382_20180905,09/05/2018 12:00:00 AM,,Routine - Unscheduled,65382_20180905_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,12,8,11,1,56,14
62573,"Guzman's Produce Market, Inc.",5229 MISSION St,San Francisco,CA,94112,37.71514,-122.441997,POINT (-122.441997 37.71514),,62573_20190412,04/12/2019 12:00:00 AM,,Routine - Unscheduled,62573_20190412_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5,7,6,9,28861,7
67093,Katherine Delmar Burke School,7070 California St,San Francisco,CA,94121,37.783563,-122.493134,POINT (-122.493134 37.783563),,67093_20170228,02/28/2017 12:00:00 AM,,Routine - Unscheduled,67093_20170228_103131,Moderate risk vermin infestation,Moderate Risk,33,6,1,11,55,33
64738,Japacurry,Public,San Francisco,CA,CA,37.777122,-122.419639,POINT (-122.419639 37.777122),,64738_20181218,12/18/2018 12:00:00 AM,,Routine - Unscheduled,64738_20181218_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,36,9,9,7,28852,36
19003,Panchitas Restaurant,3091 16th St,San Francisco,CA,94103,37.764903,-122.421609,POINT (-122.421609 37.764903),,19003_20170801,08/01/2017 12:00:00 AM,,Routine - Unscheduled,19003_20170801_103144,Unapproved or unmaintained equipment or utensils,Low Risk,19,4,7,8,28859,20
486,Tommaso,1042 Kearny St,San Francisco,CA,94133,37.797398,-122.405322,POINT (-122.405322 37.797398),,486_20190411,04/11/2019 12:00:00 AM,,Reinspection/Followup,,,,23,1,10,3,308,23
2648,BALOMPIE CAFE,3349 18th St,San Francisco,CA,94110,37.761836,-122.418296,POINT (-122.418296 37.761836),14155649199,2648_20171031,10/31/2017 12:00:00 AM,,Non-inspection site visit,,,,19,4,7,2,28859,20
64940,The Grove-Hayes,301 Hayes St,San Francisco,CA,94102,37.777026,-122.421361,POINT (-122.421361 37.777026),14155623953,64940_20180125,01/25/2018 12:00:00 AM,,Routine - Unscheduled,64940_20180125_103154,Unclean or degraded floors walls or ceilings,Low Risk,10,9,11,7,28852,9
29246,Rico Pan Bakery,3717 Mission St,San Francisco,CA,94110,37.737021,-122.424078,POINT (-122.424078 37.737021),,29246_20171116,11/16/2017 12:00:00 AM,,Routine - Unscheduled,29246_20171116_103154,Unclean or degraded floors walls or ceilings,Low Risk,2,7,7,2,28859,2
